cluster,observer_path,observer_label_values,observer_type,observer_value_class,observer_sample,observer_n_files,viewpoint_path,viewpoint_short_label,viewpoint_long_label,viewpoint_type,viewpoint_value_class,viewpoint_sample,viewpoint_n_files,notes
non_fetal_gyn,adnexa.right.ovry_loc,,str,coded_text,Unspecified,5/5,,,,,,,,
non_fetal_gyn,adnexa.right.ovry_seen,,str,coded_text,Unspecified,5/5,,,,,,,,
non_fetal_gyn,adnexa.right.ovry_size_a,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,adnexa.right.ovry_size_b,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,adnexa.right.ovry_size_c,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,adnexa.right.ovry_surg_abs,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,adnexa.right.ovry_vol,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,adnexa.right.tube_hydrosalpinx,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,adnexa.right.tube_hydrosalpinx_size_a,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,adnexa.right.tube_hydrosalpinx_size_b,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,adnexa.right.tube_hydrosalpinx_size_c,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,adnexa.right.tube_hydrosalpinx_volume,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,adnexa.right.tube_nrml,,str,coded_text,Unspecified,5/5,,,,,,,,
non_fetal_gyn,adnexa.right.tube_seen,,str,coded_text,Unspecified,5/5,,,,,,,,
non_fetal_gyn,adnexa.right.tube_surg_abs,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,cervix.cervix.cecrlage_elective,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,cervix.cervix.cecrlage_emergency,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,cervix.cervix.cecrlage_ga_placement,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,cervix.cervix.cecrlage_lower_cx_post_tfp,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,cervix.cervix.cecrlage_lower_cx_standing,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,cervix.cervix.cecrlage_lower_cx_supine,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,cervix.cervix.cecrlage_mcdonald,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,cervix.cervix.cecrlage_shirodkar,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,cervix.cervix.cecrlage_upper_cx_post_tfp,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,cervix.cervix.cecrlage_upper_cx_standing,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,cervix.cervix.cecrlage_upper_cx_supine,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,cervix.cervix.cervicx_length_post_tfp,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,cervix.cervix.cervicx_length_standing,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,cervix.cervix.cervicx_length_supine,,float|int,decimal|integer,0|3.5,5/5,,,,,,,,
non_fetal_gyn,cervix.cervix.dilation,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,cervix.cervix.done,,int,integer,1|0,5/5,,,,,,,,
non_fetal_gyn,cervix.cervix.dynamic_chngs,,str,coded_text,Unspecified,5/5,,,,,,,,
non_fetal_gyn,cervix.cervix.exam_performed_by_us,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,cervix.cervix.exam_performed_manually,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,cervix.cervix.funneling,,str,coded_text,Unspecified,5/5,OBX Cervix.FunnellingYN,Funneling,Presence of cervical funneling,str (ST),coded_text,Funneling absent,2/7,
non_fetal_gyn,cervix.cervix.funneling_lngth_post_tfp,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,cervix.cervix.funneling_lngth_standing,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,cervix.cervix.funneling_lngth_supine,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,cervix.cervix.funneling_percent_post_tfp,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,cervix.cervix.funneling_percent_standing,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,cervix.cervix.funneling_percent_supine,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,cervix.cervix.funneling_width_post_tfp,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,cervix.cervix.funneling_width_standing,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,cervix.cervix.funneling_width_supine,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,cervix.cervix.int_os_to_ext_os_post_tfp,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,cervix.cervix.int_os_to_ext_os_standing,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,cervix.cervix.int_os_to_ext_os_supine,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,cervix.cervix.length,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,cervix.cervix.normal,,str,coded_text,Normal|Unspecified,5/5,,,,,,,,
non_fetal_gyn,cervix.cervix.response_to_standing,,str,coded_text,Unspecified,5/5,,,,,,,,
non_fetal_gyn,cervix.cervix.response_to_tfp,,str,coded_text,Unspecified,5/5,,,,,,,,
non_fetal_gyn,cervix.cervix.response_to_tfp_debris,,str,coded_text,Unspecified,5/5,,,,,,,,
non_fetal_gyn,cervix.cervix.response_to_valsalva,,str,coded_text,Unspecified,5/5,,,,,,,,
non_fetal_gyn,cervix.cervix.surg_abs,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,cervix.cervix_anomalies,,null,empty,,5/5,,,,,,,,
non_fetal_gyn,endomyocds.endo_contents,,null,empty,,5/5,,,,,,,,
non_fetal_gyn,endomyocds.gyn_anomalies,,null,empty,,5/5,,,,,,,,
non_fetal_gyn,endomyocds.gyn_data.cds_fld_amt,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,endomyocds.gyn_data.cds_fld_descr,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,endomyocds.gyn_data.cds_fld_other_txt,,str,empty,,5/5,,,,,,,,
non_fetal_gyn,endomyocds.gyn_data.cds_fld_seen,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,endomyocds.gyn_data.cds_fld_size_a,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,endomyocds.gyn_data.cds_fld_size_b,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,endomyocds.gyn_data.cds_fld_size_c,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,endomyocds.gyn_data.cds_fld_volume,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,endomyocds.gyn_data.done,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,endomyocds.gyn_data.endo_colr_dop,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,endomyocds.gyn_data.endo_cont_fld_pres,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,endomyocds.gyn_data.endo_cont_fld_type,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,endomyocds.gyn_data.endo_cont_other_txt,,str,empty,,5/5,,,,,,,,
non_fetal_gyn,endomyocds.gyn_data.endo_dop_ri,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,endomyocds.gyn_data.endo_dop_ri_value,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,endomyocds.gyn_data.endo_lining,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,endomyocds.gyn_data.endo_shape,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,endomyocds.gyn_data.endo_thickness_cm,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,endomyocds.gyn_data.endo_thickness_layers,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,endomyocds.gyn_data.gen_comment,,str,empty,,5/5,,,,,,,,
non_fetal_gyn,endomyocds.gyn_data.myo_homo_hetro,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,gyn_procedure.gyn_procedure.done,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,gyn_procedure.gyn_procedure.hysteroscopy_amt,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,gyn_procedure.gyn_procedure.hysteroscopy_done,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,gyn_procedure.gyn_procedure.hysteroscopy_fld_type,,str,empty,,5/5,,,,,,,,
non_fetal_gyn,gyn_procedure.gyn_procedure.sonohystgrpy_amt,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,gyn_procedure.gyn_procedure.sonohystgrpy_cath_type,,str,coded_text,Unspecified,5/5,,,,,,,,
non_fetal_gyn,gyn_procedure.gyn_procedure.sonohystgrpy_cath_type_txt,,str,empty,,5/5,,,,,,,,
non_fetal_gyn,gyn_procedure.gyn_procedure.sonohystgrpy_done,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,gyn_procedure.gyn_procedure.sonohystgrpy_fld_type,,str,coded_text,Unspecified,5/5,,,,,,,,
non_fetal_gyn,gyn_procedure.gyn_procedure.sonohystgrpy_fld_type_txt,,str,empty,,5/5,,,,,,,,
non_fetal_gyn,gyn_procedure.gyn_procedure.sonohystgrpy_nrml,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,gyn_procedure.gyn_procedure.sonohystsalgrpy_l_tube_fld_oth,,str,empty,,5/5,,,,,,,,
non_fetal_gyn,gyn_procedure.gyn_procedure.sonohystsalgrpy_lft_tube,,str,coded_text,Unspecified,5/5,,,,,,,,
non_fetal_gyn,gyn_procedure.gyn_procedure.sonohystsalgrpy_lft_tube_blk,,str,coded_text,Unspecified,5/5,,,,,,,,
non_fetal_gyn,gyn_procedure.gyn_procedure.sonohystsalgrpy_lft_tube_fld,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,gyn_procedure.gyn_procedure.sonohystsalgrpy_r_tube_fld_oth,,str,empty,,5/5,,,,,,,,
non_fetal_gyn,gyn_procedure.gyn_procedure.sonohystsalgrpy_rht_tube,,str,coded_text,Unspecified,5/5,,,,,,,,
non_fetal_gyn,gyn_procedure.gyn_procedure.sonohystsalgrpy_rht_tube_blk,,str,coded_text,Unspecified,5/5,,,,,,,,
non_fetal_gyn,gyn_procedure.gyn_procedure.sonohystsalgrpy_rht_tube_fld,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,gyn_procedure.hormone_replacement_therapy,,null,empty,,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.left.a_over_i,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.left.a_over_i_pc,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.left.aedv,,str,coded_text,Unspecified,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.left.at,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.left.at_pc,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.left.dominant,,str,coded_text,Unspecified,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.left.done,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.left.notch,,str,coded_text,Unspecified,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.left.notch_depth,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.left.pi,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.left.pi_pc,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.left.psv,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.left.psv_pc,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.left.rev_flow,,str,coded_text,Unspecified,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.left.ri,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.left.ri_pc,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.left.sd,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.left.sd_pc,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.postpartum_left.a_over_i,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.postpartum_left.a_over_i_pc,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.postpartum_left.aedv,,str,coded_text,Unspecified,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.postpartum_left.at,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.postpartum_left.at_pc,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.postpartum_left.dominant,,str,coded_text,Unspecified,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.postpartum_left.done,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.postpartum_left.notch,,str,coded_text,Unspecified,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.postpartum_left.notch_depth,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.postpartum_left.pi,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.postpartum_left.pi_pc,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.postpartum_left.psv,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.postpartum_left.psv_pc,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.postpartum_left.rev_flow,,str,coded_text,Unspecified,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.postpartum_left.ri,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.postpartum_left.ri_pc,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.postpartum_left.sd,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.postpartum_left.sd_pc,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.postpartum_right.a_over_i,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.postpartum_right.a_over_i_pc,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.postpartum_right.aedv,,str,coded_text,Unspecified,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.postpartum_right.at,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.postpartum_right.at_pc,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.postpartum_right.dominant,,str,coded_text,Unspecified,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.postpartum_right.done,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.postpartum_right.notch,,str,coded_text,Unspecified,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.postpartum_right.notch_depth,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.postpartum_right.pi,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.postpartum_right.pi_pc,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.postpartum_right.psv,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.postpartum_right.psv_pc,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.postpartum_right.rev_flow,,str,coded_text,Unspecified,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.postpartum_right.ri,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.postpartum_right.ri_pc,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.postpartum_right.sd,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.postpartum_right.sd_pc,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.right.a_over_i,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.right.a_over_i_pc,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.right.aedv,,str,coded_text,Unspecified,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.right.at,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.right.at_pc,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.right.dominant,,str,coded_text,Unspecified,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.right.done,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.right.notch,,str,coded_text,Unspecified,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.right.notch_depth,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.right.pi,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.right.pi_pc,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.right.psv,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.right.psv_pc,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.right.rev_flow,,str,coded_text,Unspecified,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.right.ri,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.right.ri_pc,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.right.sd,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.right.sd_pc,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.subplacental.a_over_i,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.subplacental.a_over_i_pc,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.subplacental.aedv,,str,coded_text,Unspecified,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.subplacental.at,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.subplacental.at_pc,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.subplacental.dominant,,str,coded_text,Unspecified,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.subplacental.done,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.subplacental.notch,,str,coded_text,Unspecified,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.subplacental.notch_depth,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.subplacental.pi,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.subplacental.pi_pc,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.subplacental.psv,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.subplacental.psv_pc,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.subplacental.rev_flow,,str,coded_text,Unspecified,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.subplacental.ri,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.subplacental.ri_pc,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.subplacental.sd,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterine_artery.subplacental.sd_pc,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterus.bladder.contours,,str,coded_text,Unspecified,5/5,,,,,,,,
non_fetal_gyn,uterus.bladder.description,,str,coded_text,Unspecified,5/5,,,,,,,,
non_fetal_gyn,uterus.bladder.done,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterus.uterus.anteflexed,,int,integer,0,5/5,,,,,,,,
non_fetal_gyn,uterus.uterus.anteverted,,int,integer,0,5/5,,,,,,,,
